fdc_id,description,brand_owner,serving_size,serving_size_unit,food_category,Protein,Total lipid (fat),"Carbohydrate, by difference",Energy,Total Sugars,"Fiber, total dietary","Calcium, Ca","Iron, Fe","Magnesium, Mg","Phosphorus, P","Potassium, K","Sodium, Na","Zinc, Zn",Vitamin D (D2 + D3),"Vitamin C, total ascorbic acid",Thiamin,Riboflavin,Niacin,Vitamin B-6,"Folate, total",Vitamin B-12,Folic acid,"Sugars, added",Cholesterol,"Fatty acids, total trans","Fatty acids, total saturated","Vitamin A, RAE","Vitamin A, IU",Pantothenic acid,"Vitamin D (D2 + D3), International Units","Copper, Cu","Manganese, Mn","Selenium, Se","Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated","Fiber, soluble","Carbohydrate, other","Fiber, insoluble",Total sugar alcohols,"Iodine, I",Vitamin D3 (cholecalciferol),Biotin,Vitamin K (phylloquinone),Vitamin E,"Folate, DFE",Ash,Water,Vitamin E (label entry primarily),"Chlorine, Cl","Chromium, Cr","Molybdenum, Mo",Starch,Vitamin E (alpha-tocopherol),"Sugars, Total","Alcohol, ethyl","Choline, total",Tryptophan,Threonine,Isoleucine,Leucine,Lysine,Methionine,Cystine,Phenylalanine,Tyrosine,Valine,Arginine,Histidine,Alanine,Aspartic acid,Glutamic acid,Glycine,Proline,Serine,"Sugars, intrinsic"
2617423,CEREAL,"General Mills, Inc.",36.0,GRM,Cereal,5.56,4.17,86.1,389.0,33.3,5.6,361.0,10.0,44.0,167.0,278.0,417.0,8.33,6.0,16.7,1.0,0.472,5.56,1.11,222.0,3.33,125.0,33.3,0.0,0.0,0.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487958,CEREAL,"Post Consumer Brands, LLC",31.0,g,Cereal,3.23,8.06,80.6,419.0,41.9,3.2,323.0,11.6,,129.0,210.0,710.0,2.9,,0.0,2.0,,3.87,0.516,,,,,0.0,0.0,0.0,,0.0,0.645,,,,,4.84,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939929,CEREAL,"Iga, Inc.",29.0,g,Cereal,3.45,3.45,86.2,379.0,37.9,10.3,345.0,15.5,28.0,69.0,103.0,466.0,12.9,,51.7,1.0,1.47,17.2,1.72,,5.17,,,0.0,0.0,0.0,,4310.0,,345.0,,,,0.0,0.0,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453840,CEREAL,FLIPS,48.0,g,Cereal,6.25,12.5,75.0,438.0,33.3,4.2,312.0,9.38,,,,229.0,7.81,,37.5,1.0,1.42,12.5,1.25,,1.88,,,10.0,0.0,6.25,,1560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511635,CEREAL,"Post Consumer Brands, LLC",42.0,MG,Cereal,4.76,3.57,85.7,381.0,40.5,0.0,0.0,6.43,,,143.0,524.0,5.36,,,1.0,1.62,19.0,1.9,476.0,11.4,286.0,40.5,0.0,0.0,0.0,,5950.0,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467907,CEREAL,"Post Consumer Brands, LLC",36.0,g,Cereal,8.33,4.17,80.6,389.0,33.3,5.6,361.0,15.0,,222.0,250.0,444.0,6.25,,,2.0,,5.56,0.556,50.0,,56.0,33.3,0.0,0.0,0.0,,,2.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175813,CEREAL,The Kellogg Company ,42.0,g,Cereal,7.14,0.0,85.7,357.0,9.52,2.4,0.0,28.6,,,143.0,714.0,,,,1.0,1.21,14.3,1.43,476.0,4.29,274.0,9.5,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015809,CEREAL,Nature's Path Foods Inc.,30.0,g,Cereal,13.3,3.33,76.7,400.0,10.0,10.0,0.0,4.8,,,,383.0,,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470812,CEREAL,"Post Consumer Brands, LLC",36.0,g,Cereal,8.33,4.17,80.6,389.0,33.3,5.6,361.0,15.0,,222.0,250.0,444.0,6.25,,,2.0,,5.56,0.556,50.0,,56.0,33.3,0.0,0.0,0.0,,,2.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864070,CEREAL,"Post Consumer Brands, LLC",27.0,g,Cereal,3.7,3.7,88.9,407.0,40.7,3.7,0.0,6.67,,,,630.0,5.56,,0.0,1.0,1.57,18.5,1.85,370.0,5.56,,,0.0,0.0,0.0,,2780.0,,148.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107800,CEREAL,The Kellogg Company ,59.0,g,Cereal,8.47,1.69,78.0,322.0,30.5,11.9,34.0,7.63,136.0,339.0,525.0,424.0,2.54,,0.0,1.0,0.72,8.48,0.847,,2.54,,,0.0,0.0,0.0,,847.0,,68.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
